UID,Drug_Name,Condition,Rating
1yf4yism,Ethinyl estradiol / norelgestromin,Birth Control,4
qww6pe61,Paxil,Major Depressive Disorde,8
nggl87u6,Xanax,Panic Disorde,10
xc6ythgp,Conjugated estrogens,Postmenopausal Symptoms,10
crkoq3g3,Microgestin Fe 1 / 20,Polycystic Ovary Syndrome,5
0wx6yoo8,NuvaRing,Birth Control,9
av0wlbua,Ethinyl estradiol / norgestimate,Endometriosis,10
8em6kpwk,Rapaflo,Benign Prostatic Hyperplasia,8
qm61azql,Plan B,Emergency Contraception,9
snizjno4,Gabapentin,Pain,10
c56cntyg,OnabotulinumtoxinA,Migraine Prevention,3
ce3wa889,Clonazepam,Burning Mouth Syndrome,10
qlittfxl,Vitamin B2,Migraine Prevention,1
s7m8yzn7,Duloxetine,Depression,10
h4r0jpy5,Yaz,Menstrual Disorders,1
se1kicnv,Ethinyl estradiol / norgestimate,Birth Control,4
tn12qqg9,Methylphenidate,Narcolepsy,9
56vzhlh8,Tamsulosin,Urinary Tract Stones,4
iar66keo,Invokana,"Diabetes, Type 2",1
cobrl3dl,Enbrel,Rheumatoid Arthritis,10
e05ktb83,Hypercare,Hyperhidrosis,10
elhp6rx6,Levonorgestrel,Emergency Contraception,10
4fyf8t6c,Jardiance,"Diabetes, Type 2",7
r97x0paz,Risperidone,Schizophrenia,8
xu9llz9u,Ortho Tri-Cyclen Lo,Birth Control,5
osioowtp,Acthar,Multiple Sclerosis,3
1j8z8lak,Xenical,Obesity,10
ow2xqhmp,Memantine,Migraine,10
cdmyixyq,ParaGard,Birth Control,4
ciuhyhb8,Ethinyl estradiol / norgestimate,Birth Control,6
f3v8wi9h,Ethinyl estradiol / levonorgestrel,Birth Control,1
oi2897w0,Sodium hyaluronate,Osteoarthritis,1
cb14wndf,Linzess,Irritable Bowel Syndrome,1
928pkpv2,Drospirenone / ethinyl estradiol,Acne,8
grtwh6qd,Lurasidone,Bipolar Disorde,9
z8zkl2xh,Clonazepam,Panic Disorde,9
tisq32bw,Nitrofurantoin,Urinary Tract Infection,1
h1afpc9x,Adderall,ADHD,10
4vza066t,Heather,Birth Control,9
87yq2317,Lisdexamfetamine,ADHD,6
xdi9b6a7,Apixaban,Prevention of Thromboembolism in Atrial Fibrillation,1
1u2fkwx3,Epiduo,Acne,10
4hvfyxsd,Pantoprazole,,10
24bgc084,Tizanidine,Muscle Spasm,8
3hbbpmnt,Chantix,Smoking Cessation,10
w9i57ubf,Amlodipine,High Blood Pressure,9
ju33dgy2,Patanase,Allergic Rhinitis,9
0ddutmdd,Solifenacin,Overactive Bladde,9
vkeyd28w,Copper,Birth Control,3
4tmqx6wr,Januvia,"Diabetes, Type 2",1
u0fs6xcj,Kyleena,Birth Control,5
m9sw3ypz,Nicotine,Smoking Cessation,10
wt07ic4h,Klonopin,Anxiety,1
e2kqtvtc,Sumatriptan,Migraine,7
gbwb7fqi,Qsymia,Weight Loss,8
m0pdixw5,Etonogestrel,Birth Control,8
bpjkwcfb,Sulfamethoxazole / trimethoprim,Bacterial Skin Infection,4
tx5ff5gk,Ethinyl estradiol / etonogestrel,Birth Control,10
e666nvl3,S-adenosylmethionine,Depression,9
8necodtw,Effexor XR,Anxiety,10
uxtydu60,Methadone,Pain,8
geoe060o,Chantix,Smoking Cessation,2
5kuoxxn3,Amitriptyline,Interstitial Cystitis,10
ecey1cyz,Lurasidone,Bipolar Disorde,10
z0y2og29,Silenor,Insomnia,1
yp1s77ez,Apri,Birth Control,3
eomm1sl5,Saxenda,Obesity,10
rnkawxrq,Minocycline,Acne,6
ue15waq7,Dexilant,GERD,10
pug11wk9,Drospirenone / ethinyl estradiol / levomefolate calcium,Birth Control,9
rl7sdzd7,Orsythia,Birth Control,3
8fh4pe3i,Nuvigil,ADHD,10
tfcerilc,Diclofenac,Pain,10
yyz7z0xj,Ciprofloxacin,Prostatitis,5
ykhhnsd3,Aviane,Birth Control,4
lhgn1tf4,Zyban,Smoking Cessation,10
5twx9y5c,Zetia,High Cholesterol,6
ftjnw3an,Ethinyl estradiol / levonorgestrel,Birth Control,1
kyw4ptr2,Modafinil,Narcolepsy,1
t7004uw2,Mirapex,Restless Legs Syndrome,9
pstz2xme,Ondansetron,Nausea/Vomiting,10
folvd24f,Feldene,Rheumatoid Arthritis,6
3tt99oax,Levonorgestrel,Birth Control,3
iu1d9i57,Depo-Provera,Birth Control,5
b701u13h,Orthovisc,Osteoarthritis,3
zvs5qe8x,Pradaxa,Prevention of Thromboembolism in Atrial Fibrillation,8
6xaots4h,Levonorgestrel,Emergency Contraception,10
3uzntb5l,Diclofenac,Migraine,10
nm30wct0,Tecfidera,Multiple Sclerosis,7
22s9umrj,Methocarbamol,Muscle Spasm,10
tqfzfvsj,Monistat 3-Day Combination Pack,Vaginal Yeast Infection,1
xceg0iz9,Trazodone,Anxiety,7
vg57cnqw,Bupropion,Smoking Cessation,9
rc74n0pp,Sulfamethoxazole / trimethoprim,Urinary Tract Infection,6
qrnhp1ek,Ethinyl estradiol / norethindrone,Birth Control,6
ow3pm588,Opana ER,Pain,8
i2acghft,Ethinyl estradiol / norgestimate,Birth Control,1
50wqhp04,Desogestrel / ethinyl estradiol,Birth Control,5
5hwqdnx1,Clindamycin,Sinusitis,1
4tvrhpss,Apri,Birth Control,7
24qey5i9,Abacavir / dolutegravir / lamivudine,HIV Infection,5
cgaj5co9,Kapvay,ADHD,10
i55gwn3s,Synvisc,13</span> users found this comment helpful.,9
1aqt65cc,Ethinyl estradiol / norethindrone,Birth Control,10
jitao9k0,Ethinyl estradiol / etonogestrel,Birth Control,7
9ohavixk,Pregabalin,Generalized Anxiety Disorde,10
i5hkucrn,Dextromethorphan / quinidine,Pseudobulbar Affect,10
i4h8rege,Lyrica,Reflex Sympathetic Dystrophy Syndrome,9
54euvvzx,Risperdal,Bipolar Disorde,10
mz0j6jdv,Abilify,Major Depressive Disorde,1
tfw4zqiy,Ethinyl estradiol / norgestimate,Birth Control,9
lys2oip3,Sertraline,Obsessive Compulsive Disorde,9
ljqn6f26,Medroxyprogesterone,Abnormal Uterine Bleeding,5
5g2hnk1x,Doxycycline,Skin or Soft Tissue Infection,10
pkejb0a9,Fentanyl,Pain,7
n7zewksh,Kyleena,Birth Control,2
cdm39qt9,Tapentadol,Pain,1
tex6bgab,Hypercare,Hyperhidrosis,10
w469n0o8,Mobic,94</span> users found this comment helpful.,8
23yi8so0,Percocet,Pain,10
hltgn9aj,Acetaminophen / tramadol,Pain,2
qb9zeazk,Ethinyl estradiol / norethindrone,Birth Control,9
ux3tlm24,Tazarotene,Acne,10
ls20a2ve,Opcon-A,Eye Redness/Itching,9
wk9oxl4n,Estradiol,Atrophic Vaginitis,10
3nz3169p,Lamictal,Bipolar Disorde,9
z2jtbkm2,Yaz,Birth Control,9
x5lbstyr,Vedolizumab,Ulcerative Colitis,4
wj7yonjw,Copper,Birth Control,10
4txctk7k,Seasonique,Birth Control,4
3x3zwv26,Temazepam,Insomnia,10
pebc17zw,Ketoprofen,Pain,10
6q8eg9z4,Buspirone,Panic Disorde,3
8t0pfffa,Apremilast,Plaque Psoriasis,1
z5iallwd,Drysol,Hyperhidrosis,10
6kkqoh7f,Ethinyl estradiol / levonorgestrel,Birth Control,7
120uu4dh,Plan B,Emergency Contraception,10
3ttns6yl,Golimumab,Rheumatoid Arthritis,10
de7v4e5s,Trazodone,Insomnia,10
fa7s7xj5,Kava,Anxiety and Stress,9
s1ac5vcx,Loestrin Fe 1.5 / 30,Birth Control,8
b99y6n43,Dulcolax,Constipation,8
yu5n9eur,Buspirone,Anxiety,9
kr979qmc,Warfarin,"Deep Vein Thrombosis, First Event",4
ldoqyqlg,Liothyronine,"Hypothyroidism, After Thyroid Removal",10
qfb7074e,Amitriptyline,Pain,10
k5ho9fng,Montelukast,Asthma,9
nc2jhemz,Venlafaxine,Depression,1
wt0lvhfl,Secukinumab,Plaque Psoriasis,3
vqi3db9w,Bupropion / naltrexone,Obesity,5
klnsklr3,Lexapro,Depression,9
yw8rzrb7,Etodolac,Pain,10
gkm7i62s,Atralin,Acne,10
g4puurhk,Lorcaserin,Weight Loss,10
ke0tkpso,MoviPrep,Bowel Preparation,9
19noki6p,Fetzima,Major Depressive Disorde,10
d1d919ku,Letairis,Pulmonary Hypertension,10
d441jam3,Contrave,Obesity,8
1e102wrc,Implanon,Birth Control,1
okz4t1o1,Drospirenone / ethinyl estradiol,Birth Control,2
l9yshyc7,Ethinyl estradiol / levonorgestrel,Birth Control,6
uniz8tuc,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,1
bf1wmbyw,Trazodone,Insomnia,9
1beonuh7,Paxil,Panic Disorde,10
02opdk0m,Ziprasidone,Bipolar Disorde,1
vnrmb3rh,Clonazepam,Bipolar Disorde,10
p0z3zb4i,Norco,Back Pain,8
jljpb7rv,Propranolol,Benign Essential Trem,9
36nks5os,Mirena,Birth Control,6
roftm446,Dextromethorphan,Cough,3
533xlisc,Coartem,Malaria,10
7s5b3lpn,Testosterone,"Hypogonadism, Male",10
qn0jfynh,Ethinyl estradiol / levonorgestrel,Birth Control,3
7b88ycv8,Ethinyl estradiol / levonorgestrel,Birth Control,8
d5xv2xdr,Elavil,Anxiety and Stress,10
chdtrjt8,Levofloxacin,Sinusitis,3
kkh04kv8,Venlafaxine,Depression,10
akyp4onj,Lexapro,Anxiety,10
7a55odok,Topamax,Migraine Prevention,1
jy7j8sh0,Trazodone,Insomnia,10
csro48ks,Venlafaxine,Depression,10
kkwuo6ju,Contrave,Weight Loss,7
ounktxxv,Ambien,Insomnia,10
vnh9eb00,Buspirone,Anxiety,9
yhunwsdq,Trintellix,Depression,9
264h6aao,Medroxyprogesterone,Birth Control,10
t579ysgl,Complera,HIV Infection,10
si9jhugj,Lunesta,Insomnia,8
vmiawdzh,Desvenlafaxine,Major Depressive Disorde,1
wecxwukf,Prednisone,Sarcoidosis,6
mj1lf9qs,Kyleena,Birth Control,9
swrsaqoc,Scopolamine,Motion Sickness,5
377a16tn,Ethinyl estradiol / levonorgestrel,Birth Control,10
8rsix8rc,Methadone,Chronic Pain,1
j2ug18id,Linaclotide,"Constipation, Chronic",10
ucn7t3sg,Dulcolax,Constipation,7
kj3ptk7x,Epiduo,Acne,10
rjgpc41r,Bactrim DS,Urinary Tract Infection,1
sr6iq3m8,Acetaminophen / hydrocodone,Back Pain,10
b316muwc,Sumatriptan,Migraine,7
a3jk6w90,Pregabalin,Diabetic Peripheral Neuropathy,10
67bhdlzy,Levonorgestrel,Birth Control,9
06boh550,Tramadol,Back Pain,7
1xgjdhkx,ProAir HFA,3</span> users found this comment helpful.,9
udhxdkxt,Gildess Fe 1 / 20,Birth Control,10
zwjiv8lm,Nasacort,Allergic Rhinitis,10
c2o42b5j,Ethinyl estradiol / norgestimate,,8
bhnh2dq4,Cymbalta,Chronic Pain,9
6d9x0xbj,Junel Fe 1 / 20,Birth Control,10
ppuqvafd,Tramadol,Pain,10
fwix9jze,Diclofenac,Pain,7
7dzd11um,Suboxone,Opiate Dependence,10
0nl4cpn9,Lutera,Birth Control,6
eslgz1ka,Ethinyl estradiol / norgestimate,Abnormal Uterine Bleeding,3
24f2gvag,Miconazole,Vaginal Yeast Infection,1
4psg0z3n,Levofloxacin,Bacterial Infection,6
kdymzbv2,Gabapentin,Peripheral Neuropathy,10
3dpnmswf,NuvaRing,Birth Control,5
gzxeud8h,Phentermine,Weight Loss,9
vgf5ri83,Pramoxine,Hemorrhoids,10
rv59i9r1,Klonopin,Anxiety,8
3gnfbgeo,Zyprexa,Schizoaffective Disorde,8
nbwfjats,Metoprolol,High Blood Pressure,6
5apikyi7,Etonogestrel,Birth Control,10
8n2a1vzk,Lupron Depot,Endometriosis,9
ehp0q0ry,Benzonatate,Cough,8
zl7fw8p9,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,5
1fw1ehzd,Levonorgestrel,Emergency Contraception,10
mk5qhl7q,Otezla,Plaque Psoriasis,10
a7fnkwj1,Vedolizumab,Ulcerative Colitis,3
v6a41kh8,Saxenda,Weight Loss,6
nuioo1nh,Ethinyl estradiol / norethindrone,Birth Control,7
zso72hho,Topiramate,Seizure Prevention,9
3gwm1c2f,Linzess,"Constipation, Chronic",10
m0va36er,Atropine / diphenoxylate,Diarrhea,9
1o9tzwjg,Ethinyl estradiol / norgestrel,Birth Control,10
1p54k8it,Venlafaxine,Hot Flashes,10
7v4y02j6,Adderall,ADHD,4
ajz4ef44,Augmentin,Sinusitis,1
85fqseal,Clindesse,Bacterial Vaginitis,10
utmt5sva,Diclofenac,Osteoarthritis,10
xjspi65a,Cozaar,High Blood Pressure,2
mbtifn3p,Ethinyl estradiol / norethindrone,Birth Control,6
wup6tig0,Multivitamin,Dietary Supplementation,3
vg8bwed9,Ethinyl estradiol / levonorgestrel,Birth Control,1
3zh8jmc2,Jolessa,Birth Control,7
eftwcysg,Maxalt,Migraine,9
tbxar0tu,Venlafaxine,Bulimia,10
3b8b8p61,Levonorgestrel,Birth Control,9
drejl99k,Mirena,Abnormal Uterine Bleeding,9
96migwaq,Chlorpromazine,Light Sedation,10
qw4fhdeo,Protopic,Atopic Dermatitis,10
s1gwh4qg,Mobic,Tendonitis,9
0p8lk12m,Migranal,Migraine,10
i8cywew0,Quetiapine,Insomnia,9
lahy0jfx,Zyprexa,Bipolar Disorde,8
l0uya9dh,Alli,Obesity,10
6pckexyi,Methocarbamol,Muscle Spasm,2
dg10rf2f,Quetiapine,Generalized Anxiety Disorde,9
cijyfa4j,ProAir RespiClick,"Asthma, acute",1
83mydcrm,Mometasone,Nasal Polyps,3
lal35iyr,Teriparatide,Osteoporosis,10
qsfe1fft,Fluoxetine,Depression,6
out6zg61,Dihydroergotamine,Migraine,10
n4duwd0x,Pristiq,Anxiety,10
xsjdy3yz,Acetaminophen / hydrocodone,Pain,10
6anybxnk,Fluoxetine,Panic Disorde,5
2gc2dc46,Dilaudid,Pain,9
d0eur1hq,Vilazodone,Major Depressive Disorde,10
1a5u7uux,Aluminum chloride hexahydrate,Hyperhidrosis,10
z5wjge0x,Ultram,Restless Legs Syndrome,9
bmqskzkt,Mucinex D,Cough and Nasal Congestion,2
szzr24ji,Chantix,Smoking Cessation,10
9ezhwvv9,Oxymorphone,Pain,10
giea69b5,Chantix,Smoking Cessation,6
f0vud3gu,Etodolac,Pain,8
h4mgkokv,Varenicline,Smoking Cessation,10
3yn80r9h,Clonazepam,Restless Legs Syndrome,10
qjowxcdl,Cialis,Erectile Dysfunction,7
4p398ewl,Potassium chloride,Hypokalemia,10
2w26l80a,Boniva,Osteoporosis,8
udzz15bk,Hydroxyzine,Pruritus,10
g4sjyytr,Cefdinir,Sinusitis,1
igzs1rdm,Desogestrel / ethinyl estradiol,Birth Control,2
kcco7dbd,Klonopin,Bipolar Disorde,8
5i0w74q4,Ethinyl estradiol / norethindrone,Birth Control,10
bpg1dg24,Chateal,Birth Control,3
a71k778s,Citalopram,Anxiety and Stress,7
gcvigzzs,Quasense,Abnormal Uterine Bleeding,1
v7xeubps,Milnacipran,,8
a0df1fhw,Tadalafil,Erectile Dysfunction,9
dk3fdl6i,Levonorgestrel,Birth Control,3
kxtdv6q9,Lo Loestrin Fe,Birth Control,1
k9qv0h8r,Ethinyl estradiol / norethindrone,Acne,1
a3uh227h,Anafranil,Panic Disorde,6
isroae1l,Alprazolam,Anxiety,6
f7xh2ui3,Acetaminophen / tramadol,Pain,10
txk5z8ub,Sulfamethoxazole / trimethoprim,Bacterial Skin Infection,1
vrd89yk0,Ethinyl estradiol / norgestimate,Acne,10
drcgjjd1,Nicotine,Smoking Cessation,10
qf8fxbpt,Duloxetine,Depression,9
kthn30xp,Ethinyl estradiol / levonorgestrel,Birth Control,9
8ksyhbig,Advair Diskus,"Asthma, Maintenance",1
h8c38kb5,Omalizumab,"Asthma, Maintenance",10
0ybn2igj,Etonogestrel,Birth Control,9
6itt23f3,Benzoyl peroxide / clindamycin,Acne,10
nindyp3r,Nefazodone,Depression,10
8nqompvc,Remicade,"Crohn's Disease, Maintenance",9
3neheq2s,Tranexamic acid,Menorrhagia,9
b23xm6sg,Gabapentin,Neuropathic Pain,6
13u8njtt,Desvenlafaxine,Anxiety,8
ejha0oh6,Ditropan,Urinary Incontinence,8
qvx2zw2d,Taytulla,Birth Control,9
qs82fva6,Solodyn,Acne,8
7qrcah56,Lurasidone,Bipolar Disorde,8
nn09hh29,Mirena,Birth Control,6
7658dmvk,Pregabalin,ibromyalgia,1
uvf5qzfd,Nitrofurantoin,Urinary Tract Infection,9
afvhp7z6,Dulcolax,Constipation,4
cjxlw1tu,Atripla,HIV Infection,10
cai6tqxq,Malarone,Malaria Prevention,2
dff7y6dr,Kenalog,Atopic Dermatitis,10
0q00yq1j,Temazepam,Insomnia,10
5agqknvu,Effexor XR,Depression,9
untido1h,Tenormin,Anxiety,8
5iejckwx,Nabumetone,Back Pain,8
s3ayq5u4,Hydroxychloroquine,Undifferentiated Connective Tissue Disease,1
oq0cyrd3,Azithromycin,Chlamydia Infection,8
tkxpjlyn,Acetaminophen / oxycodone,Chronic Pain,10
t74b5j2j,Armodafinil,Narcolepsy,9
jps5pj7x,Etonogestrel,Birth Control,9
629kl04a,Mirena,Birth Control,1
uy2553z7,Lo Loestrin Fe,Birth Control,10
8l5rzg6d,Ethinyl estradiol / norethindrone,Birth Control,2
p4exyu56,Lexapro,Depression,9
vufephkg,Drospirenone / ethinyl estradiol,Birth Control,1
ugbwvy6j,Nexplanon,Birth Control,10
ipv8awq7,Lorcaserin,Obesity,6
u49t8na9,Geodon,Bipolar Disorde,1
eabho73n,Adapalene / benzoyl peroxide,Acne,1
m2k8lf7v,Vilazodone,Major Depressive Disorde,3
1qo06ypf,Rebif,Multiple Sclerosis,10
hvp13ell,Copaxone,Multiple Sclerosis,5
penzacou,Phentermine,Weight Loss,10
zrmkq3mz,Lialda,"Ulcerative Colitis, Active",1
elx1t4fi,Generess Fe,Birth Control,9
42saxb98,Benzoyl peroxide / clindamycin,Acne,4
167z915s,Tioconazole,Vaginal Yeast Infection,1
emdlh9d9,Suprep Bowel Prep Kit,Bowel Preparation,10
f4q1r3vu,Methylphenidate,ADHD,5
26walrbo,Hydroxyurea,"Anemia, Sickle Cell",10
2dbpm0nt,Ropinirole,Restless Legs Syndrome,7
c3qr15es,Azithromycin,Chlamydia Infection,9
a3tammig,Lurasidone,Schizoaffective Disorde,10
7bkf7wrs,Methocarbamol,Muscle Spasm,1
0rq0wdpq,Vilazodone,Depression,2
5kapn32k,Retisert,Uveitis,10
02uqygfs,Tri-Sprintec,Acne,9
mk1mzc5z,Depakote ER,Bipolar Disorde,9
bvaf10dw,Citalopram,Obsessive Compulsive Disorde,2
yxtdqjay,Clindamycin,Bacterial Vaginitis,1
13bvkj2t,Testosterone,"Hypogonadism, Male",10
98a9glyi,Escitalopram,Depression,9
bmajkabp,Sertraline,Panic Disorde,8
6cmoufwd,Reglan,Gastroparesis,8
oi9j5o0n,Ortho Tri-Cyclen,Birth Control,9
2xvd5ogf,Intuniv,ADHD,3
ftxq9g7h,Alfuzosin,Not Listed / Othe,10
fcwxyco2,Penciclovir,Cold Sores,10
xvx6jt9w,Paroxetine,Hot Flashes,10
1rzcrkmt,Tri-Sprintec,Acne,1
anaqgzvi,Buprenorphine,Opiate Dependence,10
gbdaad4l,Ledipasvir / sofosbuvir,Hepatitis C,10
zhjyxa8x,Desogestrel / ethinyl estradiol,Birth Control,2
mszzo4o4,Betamethasone / calcipotriene,Plaque Psoriasis,7
1mzq227n,Depo-Provera,Birth Control,7
44dduerf,Invokana,"Diabetes, Type 2",5
qlm83r6n,Ciprofloxacin,Urinary Tract Infection,1
oa24d6ic,Brisdelle,Hot Flashes,8
ciy10kob,Imuran,Systemic Lupus Erythematosus,10
3gzj09mr,Doxycycline,Acne,8
3isog9s3,Metronidazole,Diverticulitis,7
dp8971im,Epiduo,Acne,10
imxe4jeo,Clonazepam,Migraine Prevention,7
hhi8nf1r,Exenatide,"Diabetes, Type 2",8
gloxcpzq,Valacyclovir,Cold Sores,5
zq7mnrby,Xanax,Panic Disorde,10
lhn34tc4,Lurasidone,Bipolar Disorde,4
134qz0aw,Nucynta,Pain,5
4gk5o1b8,Tizanidine,Muscle Spasm,1
pwps783y,Amlodipine / olmesartan,High Blood Pressure,10
a7oqm956,Nuvigil,ADHD,3
1ecqnstz,Medroxyprogesterone,Birth Control,7
2egeyh0j,Ethinyl estradiol / levonorgestrel,Birth Control,9
g1rxu6xo,Duloxetine,ibromyalgia,3
zi8cr2rs,Lamotrigine,Bipolar Disorde,10
i7ts5fbq,Copper,Birth Control,10
zwgnkegf,Tamsulosin,Benign Prostatic Hyperplasia,1
lal14r4s,Liraglutide,"Diabetes, Type 2",8
jgxbpy4j,Lorazepam,Anxiety,10
73yg1bi1,Voltaren Gel,Pain,9
d08buwtu,Lamotrigine,Seizure Prevention,9
03bwk538,Miconazole,Vaginal Yeast Infection,1
8y8ho2x5,Dyanavel XR,ADHD,10
sbnnh2mm,Allerx Dose Pack DF,Rhinitis,10
vwnpred5,Propranolol,Anxiety,9
8rqmdv38,Aldactone,Edema,9
yebwy2nd,Motrin,Headache,10
3p2rqavh,Venlafaxine,Depression,8
hwjkbpqp,Ethinyl estradiol / norgestimate,Birth Control,3
rqirwjmn,Alesse,Abnormal Uterine Bleeding,4
mzlohumw,Cephalexin,Skin or Soft Tissue Infection,10
094d0rn6,Deltasone,Sinusitis,10
l53ms3q8,Sprintec,Birth Control,10
wncp60xy,Clonidine,Hypertensive Emergency,10
e41t1roa,Modafinil,Obstructive Sleep Apnea/Hypopnea Syndrome,8
36bfeoqv,Lexapro,Generalized Anxiety Disorde,10
qylm0koe,Lansoprazole,Stomach Ulce,3
qyd2g46v,Amaryl,"Diabetes, Type 2",1
sk9lud0o,Bisacodyl,Constipation,8
9r9ll83m,Lo Loestrin Fe,Birth Control,10
hvtto0ei,Citalopram,Anxiety and Stress,9
h3yxymh3,Amoxicillin / clavulanate,Otitis Media,1
i1ksbe09,Oseltamivir,Influenza,9
o8ipzdow,Penicillin v potassium,Streptococcal Infection,9
fmgnavfq,Soolantra,Rosacea,9
k58gx6sf,Vilazodone,Depression,10
5l48fvx2,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,2
um0ds7dh,Tri-Sprintec,Birth Control,2
gmjn20t3,Implanon,Birth Control,8
v55piprx,Naphazoline,Nasal Congestion,10
6g55l35h,Nexplanon,Birth Control,5
8pd6jdb5,Mucinex,ibromyalgia,1
7hcr406k,Modafinil,Narcolepsy,10
z76vjkxg,Apremilast,Psoriatic Arthritis,10
0gt8lb08,Abilify,Depression,5
96xoj10p,Clarithromycin,Sinusitis,7
xc4jaw31,Paxil,Anxiety and Stress,7
rz0xti6u,Adipex-P,Weight Loss,10
stb209eh,Verapamil,Cluster Headaches,10
zyy8gx25,Desyrel,ibromyalgia,8
iptnwr45,Amitriptyline,Depression,10
k6v4am7l,Phentermine / topiramate,Weight Loss,10
dxtawv7p,Hydroxyzine,Anxiety,7
pviuczp3,Levocetirizine,Allergies,2
lzl2vo9f,OnabotulinumtoxinA,Urinary Incontinence,3
jsp7w20e,Zoloft,Depression,8
howix091,Quetiapine,Depression,4
ojfp7yey,Nexplanon,Birth Control,8
dtvk4pvp,Lisdexamfetamine,ADHD,10
d5d8amk7,Levomilnacipran,Major Depressive Disorde,10
i8xi0h4g,Zoloft,Depression,10
dqwvf6kv,Cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide,HIV Infection,10
6zcd9cuf,Lutera,Birth Control,5
fhp3pbts,Isotretinoin,Acne,8
927w2zty,Acetazolamide,Pseudotumor Cerebri,6
ni6iyzdn,Ethinyl estradiol / norgestimate,Birth Control,10
8gnn6l4b,Methylphenidate,ADHD,10
zuvy8htp,Aripiprazole,Depression,9
kcl401xb,Lamictal,Bipolar Disorde,8
8do6k9z1,Plan B,Emergency Contraception,9
hjj12rre,Etonogestrel,Birth Control,8
do0ib71f,Etonogestrel,Birth Control,1
echu0zmf,Doxycycline,Rosacea,6
d8l3zkqy,Venlafaxine,Depression,1
25v5mr3c,Macrobid,Bladder Infection,9
g8yb7f4c,Lopinavir / ritonavir,HIV Infection,10
sw4wtxdk,Differin,Acne,1
1mjmttec,Nexplanon,Birth Control,9
axio9zna,Lutera,Birth Control,8
f8h0w9ix,Byetta,"Diabetes, Type 2",8
bze6g6jx,Prolia,Osteoporosis,5
kwee952k,Ethinyl estradiol / etonogestrel,Birth Control,3
hi7z3nob,Propofol,Anesthesia,10
6wu024ng,Neurontin,Migraine,5
glbqzr8o,Risperidone,Bipolar Disorde,8
vexwisnz,Miconazole,Vaginal Yeast Infection,1
8trsa6o6,Acetaminophen / hydrocodone,Pain,10
epkw6222,Cephalexin,Skin or Soft Tissue Infection,10
d2mb2b3d,Suprep Bowel Prep Kit,Bowel Preparation,10
ipg1vwmv,Junel Fe 1 / 20,Birth Control,2
jknfhd7d,Nexplanon,Birth Control,10
dwjijmwz,Plan B One-Step,Emergency Contraception,10
66dfphxq,Copper,Birth Control,8
4ccluw7p,Mirena,Abnormal Uterine Bleeding,8
o4k7auph,Contrave,Weight Loss,5
0x294f8t,Reclipsen,Birth Control,2
2lu9z5b2,Copper,Birth Control,1
yxjhfg7m,Reclipsen,Birth Control,7
p84nmtfp,Bupropion,Depression,8
majanu8l,Nabumetone,Back Pain,8
ge5iri3v,Alprazolam,Panic Disorde,8
lkoyrv3s,Adapalene / benzoyl peroxide,Acne,8
15rtwl26,Catapres-TTS,High Blood Pressure,9
tkt8f19m,Rabeprazole,GERD,10
yh64a1fk,Olanzapine,Bipolar Disorde,8
zizfgz7d,Ethinyl estradiol / levonorgestrel,Birth Control,10
cge5uve3,Latuda,Bipolar Disorde,10
q26f8pv4,Armodafinil,Narcolepsy,7
9z37ob31,Kapidex,GERD,4
qnvgg2e9,Lamictal,Bipolar Disorde,10
y6di4ver,Methotrexate,Rheumatoid Arthritis,5
5q14pr7y,Valacyclovir,Cold Sores,10
3oc97c2a,Solodyn,Acne,9
dq5132me,Chlorpheniramine,Allergic Rhinitis,9
8jd3990n,Sustiva,HIV Infection,7
awp2koqb,Tadalafil,Erectile Dysfunction,2
dxo8l9gu,Chateal,Birth Control,2
p63qlcnx,Gabapentin,Migraine,1
ifgfzcsl,Isotretinoin,Acne,8
95z5oa3i,Aripiprazole,Depression,7
sprvon1t,Seasonique,Birth Control,3
cmn052gj,Clarithromycin,Bronchitis,6
4bripmvh,Effexor XR,Anxiety,1
igo8c5kb,Zaleplon,Insomnia,8
h2beosyr,Depo-Provera,Birth Control,9
kjf2bq0g,Carisoprodol,Muscle Spasm,10
gzxu7nkh,Levaquin,Prostatitis,1
mdwjrfzp,Gabapentin,Burning Mouth Syndrome,1
4c1nuv2p,Implanon,Birth Control,9
tmawi4mk,Levonorgestrel,Abnormal Uterine Bleeding,9
d3ui50d6,Hyaluronan,Osteoarthritis,1
9km824uh,Xanax,Anxiety,10
lfvso15k,Harvoni,Hepatitis C,10
a00dxecv,Bupropion / naltrexone,Obesity,6
blvpux71,Bisacodyl,Bowel Preparation,10
ssk7wq5z,Aluminum chloride hexahydrate,Hyperhidrosis,2
x0bio5bl,Farxiga,"Diabetes, Type 2",8
yesxg84u,Belviq,Weight Loss,9
hd12p867,Pristiq,Depression,2
sbxqwfmy,Metformin,Polycystic Ovary Syndrome,10
6n4updwi,Bisacodyl,Bowel Preparation,8
se4unhi8,Cymbalta,Anxiety,9
w2efsshj,Clonidine,Perimenopausal Symptoms,10
irr9g03q,Meloxicam,Inflammatory Conditions,10
ahifxfhn,Janumet,"Diabetes, Type 2",10
a0pzw26l,Drospirenone / ethinyl estradiol,Birth Control,9
